run_id,run_name,timestamp,num_warnings,num_hard_failures,drift_columns,hard_failures,nannyml_warnings,integrity_passed
b7c73d426da5494bb7e5e0cf571dcc18,languid-asp-321,2026-05-10 16:44:19.397950,11,0,"DOLocationID, PULocationID, RatecodeID, congestion_surcharge, fare_amount, passenger_count, payment_type, tip_amount, total_amount, trip_distance, trip_type",,Column 'DOLocationID': NannyML detected univariate drift; Column 'PULocationID': NannyML detected univariate drift; Column 'RatecodeID': NannyML detected univariate drift; Column 'congestion_surcharge': NannyML detected univariate drift; Column 'fare_amount': NannyML detected univariate drift; Column 'passenger_count': NannyML detected univariate drift; Column 'payment_type': NannyML detected univariate drift; Column 'tip_amount': NannyML detected univariate drift; Column 'total_amount': NannyML detected univariate drift; Column 'trip_distance': NannyML detected univariate drift; Column 'trip_type': NannyML detected univariate drift,True
ec34daaa7f1b4900a9bc94421b18b446,resilient-mule-221,2026-05-10 16:53:49.538746,11,0,"DOLocationID, PULocationID, RatecodeID, congestion_surcharge, fare_amount, passenger_count, payment_type, tip_amount, total_amount, trip_distance, trip_type",,Column 'DOLocationID': NannyML detected univariate drift; Column 'PULocationID': NannyML detected univariate drift; Column 'RatecodeID': NannyML detected univariate drift; Column 'congestion_surcharge': NannyML detected univariate drift; Column 'fare_amount': NannyML detected univariate drift; Column 'passenger_count': NannyML detected univariate drift; Column 'payment_type': NannyML detected univariate drift; Column 'tip_amount': NannyML detected univariate drift; Column 'total_amount': NannyML detected univariate drift; Column 'trip_distance': NannyML detected univariate drift; Column 'trip_type': NannyML detected univariate drift,True
42070aefb8d14a04a399f199c66e5286,glamorous-mule-843,2026-05-10 17:05:31.639615,11,0,"DOLocationID, PULocationID, RatecodeID, congestion_surcharge, fare_amount, passenger_count, payment_type, tip_amount, total_amount, trip_distance, trip_type",,Column 'DOLocationID': NannyML detected univariate drift; Column 'PULocationID': NannyML detected univariate drift; Column 'RatecodeID': NannyML detected univariate drift; Column 'congestion_surcharge': NannyML detected univariate drift; Column 'fare_amount': NannyML detected univariate drift; Column 'passenger_count': NannyML detected univariate drift; Column 'payment_type': NannyML detected univariate drift; Column 'tip_amount': NannyML detected univariate drift; Column 'total_amount': NannyML detected univariate drift; Column 'trip_distance': NannyML detected univariate drift; Column 'trip_type': NannyML detected univariate drift,True
5c0dbdd63d9b452184d35b9cee1d5c65,dashing-perch-326,2026-05-10 17:33:45.666474,11,0,"DOLocationID, PULocationID, RatecodeID, congestion_surcharge, fare_amount, passenger_count, payment_type, tip_amount, total_amount, trip_distance, trip_type",,Column 'DOLocationID': NannyML detected univariate drift; Column 'PULocationID': NannyML detected univariate drift; Column 'RatecodeID': NannyML detected univariate drift; Column 'congestion_surcharge': NannyML detected univariate drift; Column 'fare_amount': NannyML detected univariate drift; Column 'passenger_count': NannyML detected univariate drift; Column 'payment_type': NannyML detected univariate drift; Column 'tip_amount': NannyML detected univariate drift; Column 'total_amount': NannyML detected univariate drift; Column 'trip_distance': NannyML detected univariate drift; Column 'trip_type': NannyML detected univariate drift,True
19d0b19b744a43a7a34030b22645b5b2,incongruous-hawk-986,2026-05-10 17:41:50.045692,11,0,"DOLocationID, PULocationID, RatecodeID, congestion_surcharge, fare_amount, passenger_count, payment_type, tip_amount, total_amount, trip_distance, trip_type",,Column 'DOLocationID': NannyML detected univariate drift; Column 'PULocationID': NannyML detected univariate drift; Column 'RatecodeID': NannyML detected univariate drift; Column 'congestion_surcharge': NannyML detected univariate drift; Column 'fare_amount': NannyML detected univariate drift; Column 'passenger_count': NannyML detected univariate drift; Column 'payment_type': NannyML detected univariate drift; Column 'tip_amount': NannyML detected univariate drift; Column 'total_amount': NannyML detected univariate drift; Column 'trip_distance': NannyML detected univariate drift; Column 'trip_type': NannyML detected univariate drift,True
2f9b7151cfa54f2390e2dba321bc406d,dashing-smelt-308,2026-05-10 17:42:56.974257,11,0,"DOLocationID, PULocationID, RatecodeID, congestion_surcharge, fare_amount, passenger_count, payment_type, tip_amount, total_amount, trip_distance, trip_type",,Column 'DOLocationID': NannyML detected univariate drift; Column 'PULocationID': NannyML detected univariate drift; Column 'RatecodeID': NannyML detected univariate drift; Column 'congestion_surcharge': NannyML detected univariate drift; Column 'fare_amount': NannyML detected univariate drift; Column 'passenger_count': NannyML detected univariate drift; Column 'payment_type': NannyML detected univariate drift; Column 'tip_amount': NannyML detected univariate drift; Column 'total_amount': NannyML detected univariate drift; Column 'trip_distance': NannyML detected univariate drift; Column 'trip_type': NannyML detected univariate drift,True
